applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,description,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/data-engineer-onsite-l%C3%AA-v%C4%83n-l%C6%B0%C6%A1ng-hn-at-synodus-4088954800?trk=public_jobs_topcard-title,,80518322,Synodus,https://vn.linkedin.com/company/synodusofficial?trk=public_jobs_topcard-org-name,Full-time,"Role Description

 * Design, build, and maintain scalable Big Data pipelines and infrastructure to handle large datasets efficiently.
 * Develop and optimize Data Lakes and Data Warehouses to meet business requirements.
 * Work with Hadoop ecosystems such as Hadoop, Spark, and other related technologies for processing and analyzing large-scale data.
 * Manage and maintain Oracle, Netezza, and other relational database systems for data extraction and transformation.
 * Implement and optimize ETL processes using tools like DataStage, Pentaho, and ODI.
 * Collaborate with cloud service providers to deploy data solutions on Cloud Platforms.
 * Support machine learning and data mining initiatives, contributing to advanced analytics and predictive modeling.
 * Participate in Agile/Scrum methodologies to ensure timely delivery of data engineering projects.
 * Work closely with cross-functional teams to analyze and process complex datasets for actionable insights.

Qualifications

 * At least 2 years of experience in a similar role.
 * Possession of Data Engineering certifications from platforms such as Oracle, IBM, Hadoop, or Cloud services.
 * Strong understanding of Big Data systems (e.g., Hadoop ecosystem) and tools like Spark.
 * In-depth knowledge of Data Lakes, Data Warehouses, and their architecture.
 * Proficiency in working with databases such as Oracle and Netezza.
 * Experience with ETL tools like DataStage, Pentaho, and ODI.
 * Hands-on experience with Cloud Platforms for data processing and storage.
 * Preferable: Experience with Machine Learning, Data Mining, and advanced data analytics techniques.
 * Preferable: Background in data analysis and handling unstructured data.
 * Preferable: Experience with Agile/Scrum methodologies for project delivery.

Soft skills:

 * Strong problem-solving abilities and attention to detail.
 * Excellent communication and collaboration skills to work effectively in cross-functional teams.
 * Ability to manage time and prioritize tasks in a fast-paced environment.",Entry level,4088954800,https://vn.linkedin.com/jobs/view/data-engineer-onsite-l%C3%AA-v%C4%83n-l%C6%B0%C6%A1ng-hn-at-synodus-4088954800?trk=public_jobs_topcard-title,"Hanoi, Hanoi, Vietnam",6 days ago,Bê (Ryan) Nguy?n,https://vn.linkedin.com/in/ryanhiennpm,2024-12-04,,IT Services and IT Consulting,Data Engineer (Onsite Lê V?n L??ng - HN),Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/python-full-stack-developer-at-yo-it-consulting-4042558165?trk=public_jobs_topcard-title,,100690228,YO IT CONSULTING,https://www.linkedin.com/company/yoitconsulting?trk=public_jobs_topcard-org-name,Contract,"Python Full Stack Developer -JavaScript/Typescript

Experience: 3 - 20 Years

Location: - Anywhere in the World - Permanent Remote

Contract Duration: 6-12 months

Opportunity- Full Time, 8 hours

Work Hours: 5 hours overlap with the PST time zone

Total Years Of exp- 3+ years experience

Mandatory Skills-

Python: min 3 yrs,

JavaScript: min 3 yrs or Typescript: min 3 yrs,

Nest.js: min 1 yr, or React: min 2 yrs

Required Skills


 * 3+ years of professional experience in Python
 * Strong SQL expertise with hands-on experience in database design, optimization, and management.
 * 2+ years of experience with Nest JS or other backend frameworks.
 * Familiarity with AWS/GCP is a plus.
 * Ability to work independently as well as collaboratively within a team.
 * Strong problem-solving skills with a focus on delivering high-quality code.
   
   

Nice to Have : Familiarity with front-end technologies (React or Angular) is a plus.

Familiarity with Python for scripting data analysis is a plus.


 * Excellent spoken and written English communication skills
   
   

Job Description

We are seeking a full-stack engineer with a strong focus on backend development to join our growing team. In this role, you will be responsible for designing, developing, and maintaining high-performance software applications. Your expertise in Python and JavaScript (JS) will be crucial in building scalable and reliable backend systems.

Ideal Candidate Profile


 * 3+ years of overall experience
 * Eager to learn and grow within the company, with a proactive approach to personal and professional development.
 * Reliable and consistent in delivering high-quality work.
 * Strong communication skills and a collaborative mindset.
   
   

Skills: angular,python,nestjs,front-end technologies,english communication,react,javascript,aws,backend development,aws/gcp,sql,typescript,gcp,data analysis,nest.js,full stack development",Mid-Senior level,4042558165,https://vn.linkedin.com/jobs/view/python-full-stack-developer-at-yo-it-consulting-4042558165?trk=public_jobs_topcard-title,Vietnam,2 months ago,,,2024-09-21,?12.00/hr - ?25.00/hr,"Technology, Information and Internet",Python Full Stack Developer,Engineering and Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/sr-python-developer-llm-at-yo-it-consulting-4042558130?trk=public_jobs_topcard-title,,100690228,YO IT CONSULTING,https://www.linkedin.com/company/yoitconsulting?trk=public_jobs_topcard-org-name,Contract,"LLM Python Developer

Experience: 2 - 6 Years

Contract Duration: 6 Months

Opportunity- Full Time, 8 hours, Overlap Required: 5 hours Pst

Total Years Of exp- 2+ years

Mandatory Skills- Python min 2+ years. Technical Writing - min 2 yrs.

Job Description

We are actively seeking talented Senior Python Developers to join our ambitious team dedicated to pushing the frontiers of AI technology. This opportunity is tailored for professionals who thrive on developing innovative solutions and who aspire to be at the forefront of AI advancements. You will work with different companies in the US who are looking to develop both commercial and research AI solutions.

Required Skills


 * Write effective Python code to tackle complex issues
 * Use business sense and analytical abilities to glean valuable insights from public databases
 * Clearly express the reasoning and logic when writing code in Jupyter notebooks or other suitable mediums
 * Extensive experience working with Python
 * Proficiency with the language's syntax and conventions
 * Previous experience tackling algorithmic problems
 * Nice to have some prior Software Quality Assurance and Test Planning experience
 * Excellent spoken and written English communication skills
   
   

Required Skills For TWA

The ideal candidates should be able to


 * Clearly explain their strategies for problem-solving.
 * Design practical solutions in code.
 * Develop test cases to validate their solutions.
 * Debug and refine their solutions for improvement.
   
   

Skills: english communication,written english communication,flask,developers,conventions,algorithmic problems,problem-solving,business sense,software quality assurance,communication skills,test cases,test planning,debugging,refining solutions,english,technical writing,code,spoken communication,jupyter notebooks,spoken english communication,algorithmic problem solving,refinement,business analysis,machine learning,design,writing,refining,django,test case development,artificial intelligence,analytical abilities,databases,python,syntax conventions,written communication",Mid-Senior level,4042558130,https://vn.linkedin.com/jobs/view/sr-python-developer-llm-at-yo-it-consulting-4042558130?trk=public_jobs_topcard-title,Vietnam,2 months ago,,,2024-10-03,$12.00/hr - $22.00/hr,"Technology, Information and Internet",Sr Python Developer - LLM,Engineering and Information Technology
85 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/algorithm-engineer-at-wiz-ai-4080955254?trk=public_jobs_topcard-title,,30187013,WIZ.AI,https://sg.linkedin.com/company/wiz-ai?trk=public_jobs_topcard-org-name,Part-time,"About Us

WIZ.AI provides enterprise-grade conversational AI solutions to enhance customer experience and increase operational efficiency. WIZ.AI's AI Agents provide human-like engagement to facilitate customer interactions at scale, enabling businesses worldwide to connect with their customers and provide exceptional customer service and strong business ROI.







Algorithm Engineer (Vietnamese)

Website: https://www.wiz.ai

Location: Vietnam

Part-time: Remote, estimated 80 hours/month. Negotiable!







Responsibilities:

 1. Develop and optimize core algorithms for natural language processing.
 2. Perform text processing and machine learning model training for speech-to-text and text-to-speech applications.
 3. Introduce innovative technologies from academia into our products and enhance algorithm accuracy.







Requirements:

 1. Bachelor’s degree or higher in Computer Science, Software Engineering, Mathematics, or a related field; over 2 years of experience in NLP/ASR/TTS.
 2. Basic knowledge of machine learning and deep learning principles.
 3. Proficiency in tasks like entity recognition, text classification, text clustering, text generation, text inference, and speech-to-text or text-to-speech.
 4. Familiarity with designing and optimizing deep learning models like CNN, LSTM, Transformer, BERT, Tacotron2, and Wav2Vec.
 5. Experience with common deep learning tools such as TensorFlow or PyTorch.
 6. Hands-on experience in AI applications like natural language processing, dialogue systems, knowledge graphs, intelligent Q&A, or speech processing.
 7. Understanding of the latest developments in artificial intelligence theories and technologies.",Associate,4080955254,https://vn.linkedin.com/jobs/view/algorithm-engineer-at-wiz-ai-4080955254?trk=public_jobs_topcard-title,Vietnam,2 weeks ago,Foco Cai,https://cn.linkedin.com/in/foco-cai-319293164,2024-11-20,,"IT Services and IT Consulting, Internet Marketplace Platforms, and Software Development",Algorithm Engineer,Information Technology
31 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/senior-ai-engineer-ml-smart-contract-python-4086227901?trk=public_jobs_topcard-title,,,,,Full-time,"Overview:

Bitcoin Builders seeks an AI Engineer to develop secure and reliable AI smart contracts on

our Bitcoin L2 blockchain, enhancing AI application performance in a decentralized setting.




Responsibilities:

• Design AI algorithms for blockchain smart contracts.

• Ensure seamless AI integration into our L2 blockchain with a focus on security and

efficiency.

• Apply advanced AI methods to blockchain challenges.

• Maintain high standards for AI smart contract efficiency, security, and ethics.

• Work with teams to meet project goals.




Requirements:

• Degree in Computer Science, AI, or related field.

• Deep knowledge in AI, ML, and systems.

• Experience in blockchain, smart contracts, DApps is highly desirable.

• Skilled in Python, Solidity, JavaScript, TensorFlow, PyTorch.

• Excellent problem-solving and teamwork abilities.




Offer:

• Competitive compensation and benefits.

• Opportunity to work on innovative AI-blockchain projects.

• Supportive team and professional development opportunities.

• Flexible working time and open, dynamic environment with stunning colleagues

• Healthy lunches and free flow of fresh milk, coffee, tea, and more while working in our

fabulous office

• Sick leave, holidays, and at least 12 paid days off annually.

• Full medical and dental coverage for you and 50% for your family

• MacBook Pro, monitor, smart desk & chairs and any accessories provided to do your best

work

• Free access to a wide variety of online courses",Mid-Senior level,4086227901,https://vn.linkedin.com/jobs/view/senior-ai-engineer-ml-smart-contract-python-4086227901?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",1 week ago,Vy Huynh,https://vn.linkedin.com/in/vy-huynh-45232a2b8,2024-11-29,,,Senior AI Engineer (ML/Smart Contract/Python),Engineering and Information Technology
109 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/sr-ai-engineer-at-page-4063739325?trk=public_jobs_topcard-title,,99355975,Page,https://www.linkedin.com/company/pageai?trk=public_jobs_topcard-org-name,Full-time,"Seeking talented AI Engineers who are passionate about crafting innovative AI-driven products.




Responsibilities




We are a product startup in Silicon Valley looking for exceptional AI Engineer in Vietnam, who will own/build/deploy our AI-based product. You will be working and mentored by successful startup founders, who have built and sold companies in Silicon Valley and have experience working in top technology companies such as Amazon and Facebook. You will own the critical product features that have direct customer impacts. This position is ideal for candidates who thrive in dynamic, fast-paced environments and are comfortable with rapid changes, and are eager to learn/explore advanced technologies.




Qualifications




Requirements

 * More than 5 years of experience in the industry.
 * Strong experience in building AI products serving real customers (e.g. data processing, fine tuning models, building chatbot).
 * Very good at English (verbal and written)
 * Experience with AI Stack: Python/LLM (OpenAI, Claude)/Lang Chain/Jupyter Notebook.


Preferences

 * Master or PhD in Computer Science or Electrical Engineering.
 * You are driven and passionate about innovation and building transformative products. You love building kick-ass products so much that sometimes you forget that you are living on earth. You are committed to the project’s success and willing to go the extra mile when needed.
 * You have built and deployed 1 or 2 serious AI products.
 * You have an entrepreneurial mentality. Always want to learn new things and explore new technology frontiers.
 * You have a passion for coding and are enthusiastic about continuous learning and tech discussions.
 * You admit your mistakes and learn fast to not repeat the same ones.",Mid-Senior level,4063739325,https://vn.linkedin.com/jobs/view/sr-ai-engineer-at-page-4063739325?trk=public_jobs_topcard-title,Vietnam,1 month ago,,,2024-10-31,,"Technology, Information and Internet",Sr. AI Engineer,Engineering and Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/data-engineer-presales-at-hpt-vietnam-corporation-4088930886?trk=public_jobs_topcard-title,,974995,HPT Vietnam Corporation,https://vn.linkedin.com/company/hpt-vietnam-corporation?trk=public_jobs_topcard-org-name,Full-time,"MÔ T? CÔNG VI?C

-        Ph? trách phân tích nhu c?u, t? v?n, ?? xu?t các gi?i pháp d? li?u phù h?p v?i khách hàng g?m ki?n trúc d? li?u, công c? và công ngh?. Các gi?i pháp nh? sau: DWH, BI, Big Data, IOT, Data Governance.

-        Ph?i h?p sát sao v?i phòng kinh doanh ?? g?p và t? v?n gi?i pháp cho khách hàng

-        Ph?i h?p v?i tech demo gi?i pháp và PoC giúp khách hàng hi?u rõ các tính n?ng gi?i pháp

-        H? tr? v? gi?i pháp trong quá trình RFI (Request for Information)/RFP (Request for Proposal), vi?t ?? xu?t k? thu?t/technical proposal cho RFP

-        Ch? ??ng nghiên c?u và ?? xu?t các công ngh? d? li?u m?i

-        Tham gia công tác ??u th?u (h?ng m?c k? thu?t).

YÊU C?U CHUYÊN MÔN

-        K? n?ng l?p trình SQL, Python

-        N?m các concept xây d?ng data warehouse

-        Hi?u v? các c? s? d? li?u (SQL, NoSQL)

-        Có ki?n th?c v? data processing (batch, streaming, hybrid)

-        Có kinh nghi?m s? d?ng các công c? BI (PBI,Tableau,..)

-        Có kinh nghi?m t? v?n v? n?n t?ng ?ám mây (AWS,Azure,..) là m?t l?i th?

-        Có ki?n th?c v? data governance, master data management là m?t l?i th?

-        Có ki?n th?c v? concept xây d?ng h? th?ng IoT (Data Management Module (Data Collector, Data Storage, Data Streaming), Event Monitoring & Diagnostics Module, Visualization Module) là m?t l?i th?

-        Hi?u bi?t v? ki?n trúc h? th?ng big data (Apache Hadoop, HDFS, Kafka, Hive, Spark...)

YÊU C?U KHÁC

-        Trình ??: t?t nghi?p ??i h?c/cao ??ng ngành CNTT

-        Kinh nghi?m: Có t? 3 n?m kinh nghi?m trong l?nh v?c data engineer

-        K? n?ng giao ti?p t?t, t? duy logic, k? n?ng thuy?t trình

-        Kh? n?ng ??c hi?u ti?ng Anh, ?u tiên ?ng viên có kh? n?ng trình bày gi?i pháp b?ng ti?ng Anh

-        C?i m? hòa ??ng có kh? n?ng gi?i quy?t v?n ??, có ?am mê v? công ngh? và ??nh h??ng phát tri?n b?n thân tr? thành chuyên gia t? v?n và pre-sales gi?i pháp d? li?u

QUY?N L?I

-        ???c xem xét t?ng l??ng 2 l?n/n?m

-        Th??ng t?t âm, t?t d??ng; th??ng các d?p l?, sinh nh?t…

-        ???c h??ng ??y ?? các ch? ?? theo quy ??nh c?a công ty: B?o hi?m xã h?i, b?o hi?m y t?, b?o hi?m cho ng??i thân

-        ???c h? tr? chi phí h?c và thi các ch?ng ch? qu?c t?

-        ???c làm vi?c v?i k? s? hãng trong trong công tác t? v?n, tri?n khai d? án cho khách hàng  

-        ???c tham gia các khóa ?ào t?o nâng cao chuyên môn/k? n?ng m?m

-        ???c tham các ho?t ??ng v?n hóa, gi?i trí phong phú nh?: Team building, CLB võ thu?t, CLB th? thao (bóng ?á, bóng bàn, bóng chuy?n, bi l?c), sinh ho?t v?n hóa, v?n ngh?.

THU NH?P: Th?a thu?n 

-------------------------------------------------------------------------------

???a ?i?m làm vi?c: 

Lô E2a3 ???ng D1, Khu Công ngh? Cao, Ph??ng Long Th?nh M?, TP. Th? ??c, HCM

Th?i gian làm vi?c: 

T? th? 2 ??n th? 6 (8h30 AM - 5h00 PM)

CV g?i v?: 

tuyendung@hpt.vn- [Tiêu ?? mail] H? và tên – V? trí",Entry level,4088930886,https://vn.linkedin.com/jobs/view/data-engineer-presales-at-hpt-vietnam-corporation-4088930886?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",6 days ago,Nguy?n Ph??ng Du,https://vn.linkedin.com/in/phuongduptgl,2024-12-04,,Software Development,Data Engineer Presales,Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/senior-ml-ai-engineer-llms-genai-at-momo-m-service-4083337519?trk=public_jobs_topcard-title,,13688376,MoMo (M_Service),https://vn.linkedin.com/company/momo-mservice?trk=public_jobs_topcard-org-name,Full-time,"Join us to build cutting-edge Generative AI solutions that power business-critical applications, like fraud detection, merchant onboarding, and more. As a Senior AI Engineer, you will directly influence our mission to deliver scalable, AI-driven solutions that impact millions of users.




Responsibilities

 * Work with Data Scientists to build and deploy Generative AI systems using OpenAI and other LLM technologies. For example, suppose we want to build a fraud detection system for merchant onboarding: you will develop services to process and analyze merchant-provided data, leverage LLMs to detect anomalies or signs of frauds, and integrate with other systems for verification and approval workflows. In some cases, you may build the entire AI-powered application end-to-end.
 * Designing and building data pipelines that serve generative AI models into scalable production systems.
 * Providing a platform that is super easy for Data Scientists (or anyone really!) to explore, fine-tune LLM models, and conduct A/B tests.
 * Building framework for monitoring GenAI/Machine Learning systems.
 * Explore and implement open-source/self-hosted LLMs to evaluate alternatives to external APIs for cost-effectiveness and customizability




What we are looking for

 * 5 years of industry experience in software engineering, with focus on machine learning or AI-driven systems is a plus.
 * Experienced in positions such as Machine Learning Engineer, AI Engineer.
 * Strong engineering skills. Experience in building high-performing systems. If you are an expert in Generative AI and interested in a full-stack or engineering focused position, we are excited to talk with you as well.
 * Technical expertise: Proficient in building high-performance systems with strong backend skills in languages such as Python, Java, or Go.
 * Familiarity with Generative AI or LLM technologies and their applications in text and images analysis, anomaly detection, or classification tasks is a plus.
 * A builder. You go the extra mile to bring your prototypes to production.
 * Strong product ownership. You take a high responsibility for what you build. You keep a high bar for product quality.
 * Strong collaboration skills. You reach out to help other team members.",Mid-Senior level,4083337519,https://vn.linkedin.com/jobs/view/senior-ml-ai-engineer-llms-genai-at-momo-m-service-4083337519?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",2 weeks ago,Tran Thanh Truc,https://vn.linkedin.com/in/tran-thanh-truc-011193,2024-11-26,,"Technology, Information and Media",Senior ML/AI Engineer (LLMs & GenAI),Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/senior-data-scientist-at-vpbank-4078344652?trk=public_jobs_topcard-title,,938339,VPBank,https://vn.linkedin.com/company/vpbank?trk=public_jobs_topcard-org-name,Full-time,"VPBank là ??nh ch? tài chính hàng ??u Vi?t Nam v?i t?m nhìn tr? thành m?t trong 3 ngân hàng hàng ??u c? n??c và m?t trong 100 ngân hàng hàng ??u Châu Á. Ngân hàng cung c?p các gi?i pháp tài chính toàn di?n cho khách hàng và cam k?t thúc ??y s? phát tri?n b?n v?ng và th?nh v??ng c?a ??t n??c và c?ng ??ng nói chung. VPBank có l? trình rõ ràng ?? tr? thành ngân hàng ?a n?ng, d?n ??u v? ??i m?i, t?o ra giá tr? m?i thông qua các gi?i pháp tài chính toàn di?n v?i s?c m?nh t?ng h?p c?a h? sinh thái ?a t?ng và ?ng d?ng công ngh? tiên ti?n.




Mô t? công vi?c:

V? trí này ?óng vai trò làm vi?c v?i các công ty thành viên và ??i tác trong h? sinh thái VPBank Group và và các các Phòng/ Trung tâm khác trong n?i b? Kh?i Qu?n tr? và Phân tích d? li?u (EAD) ?? phân tích các b? d? li?u ph?c t?p, tìm ki?m các hi?u bi?t sâu s?c v? hành vi khách hàng và ??a ra các khuy?n ngh? t??ng ?ng.




1. Áp d?ng các k? thu?t phân tích nâng cao, tìm ra hành vi khách hàng, gi?i quy?t các v?n ?? kinh doanh th?c t?:

 * Ch? ??ng tri?n khai và d?n d?t các d? án phân tích d? li?u ph?c v? ho?t ??ng kinh doanh
 * Áp d?ng các k? thu?t phân tích nâng cao, ??a ra các hi?u bi?t sâu s?c v? hành vi c?a khách hàng, qua ?ó giúp gi?i quy?t các v?n ?? kinh doanh th?c t?.
 * Tìm ki?m các hi?u bi?t sâu s?c v? hành vi khách hàng b?ng các k? thu?t khai phá d? li?u khác nhau
 * Phát tri?n mô hình h?c máy, giúp các ??n v? kinh doanh d? báo các v?n ?? kinh doanh khác nhau nh? d? báo khách hàng ng?ng s? d?ng d?ch v?, bán chéo s?n ph?m cho khách hàng hi?n t?i
 * T? ??ng hóa quy trình phân tích
 * H??ng d?n, ?ào t?o các thành viên trong phòng

2. Nghiên c?u và h?c h?i các k? thu?t phân tích nâng cao m?i

 * Nghiên c?u các ph??ng pháp m?i trong l?nh v?c phân tích, khai phá d? li?u và d? báo

3. H? tr? các Phòng/ Trung tâm khác trong các bài toán phân tích d? li?u nâng cao

 * Làm vi?c v?i các phòng/ trung tâm khác tr?c thu?c EDA c?ng nh? các ??n v? kinh doanh ?? n?m rõ các v?n ?? và th?c hi?n các phân tích chuyên sâu và d? báo khi c?n thi?t
 * H? tr? ?ào t?o thành viên khác trong l?nh v?c phân tích d? li?u




Yêu c?u công vi?c:

 * T?t nghi?p ??i h?c ho?c cao h?n chuyên nghành toán, th?ng kê, kinh t?, ngân hàng, tài chính, khoa h?c máy tính, k? thu?t ph?n m?m…
 * T?i thi?u 4-5 n?m làm vi?c trong l?nh v?c phân tích d? li?u, mô hình h?c máy, h?c sâu. ?u tiên các ?ng viên có kinh nghi?m t?i ngân hàng
 * Có hi?u bi?t sâu s?c và có kinh nghi?m làm vi?c v?i các mô hình th?ng kê, d? báo, các thu?t toán h?c máy, các k? thu?t phân tích nâng cao
 * Thành th?o SQL, Excel và ngôn ng? phân tích d? li?u R ho?c Python
 * Thích nghiên c?u, h?c h?i các ph??ng pháp và k? thu?t phân tích chuyên sâu ?? ph?c v? t?i ?u k?t qu? kinh doanh.




Quy?n l?i:

 * Thu nh?p h?p d?n, l??ng th??ng c?nh tranh theo n?ng l?c (16-18 tháng l??ng/n?m)
 * Th??ng các Ngày l?, T?t c?nh tranh
 * ???c vay ?u ?ãi v?i lãi su?t h?p d?n theo quy ??nh c?a ngân hàng
 * Ch? ?? ngày phép 12-18 ngày phép/n?m theo c?p b?c
 * B?o hi?m s?c kh?e VPBank care cho CBNV theo c?p b?c
 * ???c tham gia các khóa ?ào t?o tùy thu?c vào Khung ?ào t?o cho t?ng v? trí
 * Th?i gian làm vi?c: t? th? 2 – th? 6 & 02 sáng th? 7/ tháng",Mid-Senior level,4078344652,https://vn.linkedin.com/jobs/view/senior-data-scientist-at-vpbank-4078344652?trk=public_jobs_topcard-title,Hanoi Capital Region,2 weeks ago,Phuong Hoang,https://www.linkedin.com/in/phuong-hoang-233341238,2024-11-20,,Banking,Senior Data Scientist,Engineering and Information Technology
Be among the first 25 applicants,EXTERNAL,https://jobs.global-fashion-group.com/job/Senior%20Data%20Scientist/1bPcKbMHXZ,,6672344,Global Fashion Group,https://lu.linkedin.com/company/global-fashion-group?trk=public_jobs_topcard-org-name,Full-time,"Global Fashion Group is the leading fashion and lifestyle destination in growth markets across LATAM, SEA and ANZ. From our people to our customers and partners, we exist to empower everyone to express their true selves through fashion. Our three e-commerce platforms: Dafiti, ZALORA and THE ICONIC connect an assortment of international, local and own brands to over 800 million consumers from diverse cultures and lifestyles. GFG’s platforms provide seamless and inspiring customer experiences from discovery to delivery, powered by art & science that is infused with unparalleled local knowledge. As part of the Group’s vision is to be the #1 online destination for fashion & lifestyle in growth markets, we are committed to doing this responsibly by being people and planet positive across everything we do.

For more information visit: www.global-fashion-group.com




THE TEAM




The Data Team is an integral part of GFG and is essential to enable a data-driven decision making culture. The Data team sits at the cross-roads of various departments including: Strategic Brand Partnerships, Commercial, Finance, Product Management, Technology and Platform Services. It is an exciting place to be and allows us to provide unique insights about the business, its environment and the marketplace.




ABOUT THE ROLE




We are looking for Senior Data Scientist who is happy to play across the data spectrum - of data engineering, data science and eventually a bit of data translation of insights to English.

You should have a demonstrated passion for Data Science in coding, optimizing computational logic, applying data mining techniques, conducting statistical analysis, and building predictive models to enable data driven decision making for the wider business through the art of data empathy. This role will work on some cutting-edge data platforms and algorithms, with an unquenchable need to get things done!

You will be reporting to the Head of Data Science and working with various counterparts in Singapore, Vietnam, Germany, Malaysia and Vietnam.




THE IMPACT YOU’LL MAKE




Your work will have a direct impact on shaping the future of how all the operations and decisions are enabled across 14 countries around the world, and will help run the group more efficiently and be on the leading edge of offering a seamless customer experience.




WHAT WILL YOU BRING TO THE TEAM




 * BS/MS/PhD in Computer Science or related technical discipline
 * 5+ years of working experience in a similar role.
 * Demonstrable knowledge and application of data mining, statistical modeling and machine learning techniques
 * Proficient in any of the following programming languages: Python, R, Scala
 * Experience with SQL and relational databases
 * Experience with AWS and GCP cloud technologies
 * Good writing and verbal English communication skills




WHAT WE OFFER YOU




 * The unique opportunity to have a serious impact on a growing organization
 * A dynamic working environment shaping the face of fashion e-commerce in growth markets
 * Work closely with a global talent pool with international mindset
 * Best practice scaled agile engineering
 * Amazing office and great culture! Massage chairs, table tennis, video game room, quarterly team events, yearly company trip, end of the year party
 * Hybrid working environment and work from home set up allowance
 * Clear career progression plan and support
 * English classes
 * Macbook or laptop when you start
 * Social insurance, medical insurance & AON insurance
 * 13th month salary
 * 15 days of annual leave, 30 days of sick leave/mental health, 1 day of occasion leave
 * Support for Gym membership
 * VND 60,000,000 referral reward for successfully referring someone to GFG




Apply today and join GFG in this exciting role shaping the face of fashion e-commerce!




Global Fashion Group embraces diversity and equality of opportunity. We are committed to building an inclusive and diverse team representing all backgrounds, with as wide a range of perspectives as possible, and harnessing industry-leading skills. We believe that the more inclusive we are, the better our work will be. We welcome and consider applications to join our team from all qualified candidates, regardless of their characteristics. We comply with all applicable laws and regulations on non-discrimination in employment (and recruitment), as well as work authorization and employment eligibility verification requirements.",Mid-Senior level,4084120765,https://vn.linkedin.com/jobs/view/senior-data-scientist-at-global-fashion-group-4084120765?trk=public_jobs_topcard-title,Ho Chi Minh City Metropolitan Area,1 week ago,,,2024-11-27,,"Technology, Information and Internet and Retail Apparel and Fashion",Senior Data Scientist,Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/cloud-engineer-at-ev-search-4083277478?trk=public_jobs_topcard-title,,356507,EV Search,https://vn.linkedin.com/company/evsearch?trk=public_jobs_topcard-org-name,Full-time,"Duties and Responsibilities

Our client is looking for a highly skilled and motivated Cloud Engineer to join our dynamic team. As a Cloud Engineer, you will be pivotal in designing, implementing, and managing cloud-based infrastructure on GCP and AWS. Your responsibilities will include optimizing operations, scaling platforms, and ensuring cost-effectiveness. Key tasks include:




 * Designing and managing cloud-based infrastructure using GCP and AWS.
 * Automating and optimizing provisioning, scaling, and maintenance tasks for data platforms.
 * Prioritizing security across all infrastructure and data platform activities.
 * Developing automation frameworks to streamline deployment and scaling.
 * Providing high-quality documentation with appropriate templates.
 * Staying up to date with emerging technologies and best practices to enhance platform efficiency.
 * Leveraging Docker and Kubernetes for containerization and orchestration.
 * Implementing CI/CD pipelines and adhering to DevOps principles.
 * Using programming languages like Python to automate tasks and interact with APIs effectively.
 * Managing monitoring tools and network configurations for security and performance.
 * Resolving infrastructure, application, and networking issues effectively.




Job Requirements

 * From 4 years of experience




Skills and Knowledge:

 * Proficiency in programming/scripting languages: Java, Python, SQL, Bash.
 * Experience with Infrastructure as Code (IaC) tools like Terraform.
 * Solid understanding of DevOps practices, CI/CD processes, and container orchestration.
 * Familiarity with data pipeline ETL/ELT concepts and SQL fundamentals.




Technical Proficiencies:

 * Expertise in tools such as Terraform, Docker, Kubernetes, and Istio Service Mesh.
 * Experience in SQL and DBT for data transformation.
 * Knowledge of DevSecOps practices like static analysis and vulnerability scanning.
 * Familiarity with monitoring tools like Twistlock, Checkmarx, and Blackduck.




Cloud Platforms and Frameworks:

 * Experience in GCP and AWS.
 * Hands-on experience with tools like GitHub, Artifactory, Airflow, Helm/Kustomize, Codefresh, and Ansible.




Qualifications:

 * Bachelor’s degree in Computer Science or related fields.
 * Certifications in Google Cloud Platform (GCP) and/or AWS are a strong advantage.




Additional Good-to-Have Skills:

 * Frontend development experience (JavaScript, Node.js, React).
 * Knowledge of Azure Active Directory (Azure AD).",Entry level,4083277478,https://vn.linkedin.com/jobs/view/cloud-engineer-at-ev-search-4083277478?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",1 week ago,Mai Khanh Huyen,https://vn.linkedin.com/in/maikhanhhuyen15,2024-11-27,,Business Consulting and Services,Cloud Engineer,Engineering and Information Technology
