applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,description,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType
58 applicants,EXTERNAL,https://career.shinhanfinance.com.vn/job/Ho-Chi-Minh-Database-Engineer/1055764766/,,14700302,Shinhan Finance,https://vn.linkedin.com/company/shinhan-finance-official?trk=public_jobs_topcard-org-name,Full-time,"Description

Job Summary

Key Roles & Responsibilities


 * Design, develop, and maintain scalable data pipelines and ETL processes to collect, process, and store large volumes of data from diverse sources
 * Develop and maintain ETL workflows to extract, transform, and load data from source systems into the data warehouse, ensuring data quality and consistency
 * Design dimensional data models and database schemas optimized for analytical queries and reporting needs
 * Implement and optimize data warehouse architectures and indexing strategies for efficient data storage and retrieval
 * Collaborate with cross-functional teams to understand data requirements and deliver innovative solutions for data ingestion, transformation, and storage; with business analysts and stakeholders to understand reporting and analytics requirements and translate them into technical solutions
 * Monitor and troubleshoot data pipeline performance issues, implementing solutions to improve reliability and efficiency
 * Implement and optimize distributed computing frameworks such as Apache Hadoop, Apache Spark, or Apache Flink to handle big data process
   
   

Job Requirements

Qualification


 * University Degree majored in Computer Science, Information Technology, or relevant
   
   

Work Experience


 * 2 - 5 years working experience in Database (DBMS and Non-DBMS)
 * Proficiency in programming languages such as Python with experience in SQL databases
 * Minimum 02 years working experience on financial industry (working in banks or micro-finance companies is preferred)
 * Experience designing and implementing dimensional data models for data warehousing solutions
   
   

Knowledge


 * Knowledge of ETL tools and techniques for data integration and transformation is preferred
 * Hands-on experience with big data technologies such as Apache Spark, or Apache Flink, and familiarity with related ecosystem tools is preferred
   
   

Skills


 * Strong analytical and problem-solving skills
 * Experience working with stakeholders to gather and analyze business requirements and deliver solutions that meet their needs
 * Excellent communication and collaboration skills, with the ability to work effectively in a cross-functional team environment.
 * Ability to communicate technical concepts to non-technical stakeholders and collaborate with colleagues from diverse backgrounds
 * Can use English
   
   

Preferred


 * Some experience with cloud platforms such as AWS, Azure, or Google Cloud Platform, and proficiency in cloud-based data services.
 * Familiarity with any one of the data visualization tools such as OBIEE, Tableau, Power BI
   
   

Quy?n l?i ???c h??ng


 * 100% probation salary
 * Attractive KPI Bonus and 13th month salary
 * Health insurance and Social insurance regulated by Vietnam Labor Law
 * 14 – 20 days annual leave, 3 days of sick leave with pay
 * Trade Union benefit
 * Professional, dynamic working environment",Entry level,4025420662,https://vn.linkedin.com/jobs/view/database-engineer-at-shinhan-finance-4025420662?trk=public_jobs_topcard-title,Ho Chi Minh City Metropolitan Area,3 months ago,,,2024-09-13,,Financial Services,Database Engineer,Information Technology
36 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/aws-dataops-engineer-at-logicea-4084896726?trk=public_jobs_topcard-title,,5396256,Logicea,https://www.linkedin.com/company/logicea?trk=public_jobs_topcard-org-name,Contract,"At Logicea, we empower some of the biggest names in business with beautiful, intuitive software that unlocks potential for employees, builds loyalty with customers and fuels game-changing bottom-line results.




Since 2013, our team has been focused on harnessing the possibilities of the digital world through a combination of user-focused design thinking and bleeding-edge engineering. Our diverse cast of clients includes the likes of IPG Mediabrands, IPG Mediahub, PwC, HPe, Citibank, Federal Tax Authority (UAE), PCCW Global and SpaceX. They all share one common trait with Logicea: A commitment to relentless innovation and growth.




Our services and software solutions stretch across a wide range of industries, but they all work toward one mission: Redefining the relationship between people, process and technology to realize new possibilities in a digital-first economy.




Job Description

We are currently looking for an AWS DataOps Engineer to join our remote team in Vietnam.




Role Objectives

 * Pulling data from different internal and external sources using various methods such as APIs, web scraping, or direct database queries
 * Using ETL (Extract, Transform, Load) tools or custom scripts for data transformation
 * Moving the transformed data into data warehouses or other storage solutions
 * Ensuring data quality and governance
 * Using tools to automate repetitive data tasks and orchestrate complex data workflows
 * Working with data scientists to ensure that the data meets their needs and DevOps to align on tasks
 * Continuously monitoring the performance of data pipelines and making improvements for efficiency
 * Building and maintaining infrastructure that can handle growing data volumes and increasingly complex analytics requirements
 * Developing and maintaining documentation
 * Staying up to date with technology trends and best practices




Requirements

 * 3+ years as an AWS DataOps Engineer
 * Must have AWS Redshift mastery
 * AWS Data Zone and/or AWS Lake Formation experience will be considered as a strong distinction factor
 * Experience with ETL tools and automation tools, such as AWS Glue
 * Experience with using Linux and shell scripting
 * Knowledge of the Python programming language
 * Experience in Data Version control (DVC) is a plus
 * Experience with docker is a plus
 * Knowledge of cloud services, such as AWS RDS and AWS DynamoDB is a plus
 * Ability to work efficiently with cross functional teams and independently
 * Strong problem-solving and troubleshooting skills
 * Strong communication skills in English




Education

 * BSc or MSc in Computer Science, Data Science, Information Systems Management or a related field is required




Work Location

 * Candidates must already be based in Vietnam to support the South East Asia time zone




Benefits

 * Full-Time Contract
 * Competitive compensation package
 * Working in exciting projects for the world’s largest companies and organizations",Mid-Senior level,4084896726,https://vn.linkedin.com/jobs/view/aws-dataops-engineer-at-logicea-4084896726?trk=public_jobs_topcard-title,Vietnam,2 weeks ago,Maria Giannarou,https://www.linkedin.com/in/maria-giannarou-39115247,2024-11-25,,Software Development and IT System Custom Software Development,AWS DataOps Engineer,Engineering and Information Technology
33 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/business-analyst-job-at-ch%E1%BB%A3-t%E1%BB%91t-4087114260?trk=public_jobs_topcard-title,,3780320,Ch? T?t,https://vn.linkedin.com/company/cho-tot?trk=public_jobs_topcard-org-name,Full-time,"Company Description

Vi?c Làm T?t www.vieclamtot.com is a fast-growing vertical at Ch? T?t that aims to to provide an effective and reliable platform for both job seekers and recruiters. The successful candidate will leverage data analytics, user research, and market trends to drive strategic actions. We welcome applicants who possess a user-focused mindset, strive for excellence and proactively drive necessary initiatives to achieve defined goals.

Job Description


 * Develop and maintain dashboards to track key indicators related to job recruiting journey and their liquidity.
 * Understand and analyze market, competition landscape and user behaviors which involve user interviews, research and data deep-dive analysis to identify opportunities for improvement of user experience.
 * Work closely with product team and functional teams to develop or optimise solutions to enhance recruitment experience and liquidity on the platform.
 * Prepare detailed reports and presentations to stakeholders, providing actionable insights and practical recommendations to achieve the defined goals and targets. Ensure clear and continuous communication across all involved departments.
 * For the delegated projects, develop a detailed plan, actively track progress and propose optimisation plan to ensure project delivery in both timeline and results.
 * Other ad-hoc duties & as assigned and paperwork.
   
   

Qualifications


 * University graduate with minimum 2-3 years of experience
 * Strong analytical, problem solving skill with an open-minded approach.
 * Possess good business understanding of digital products
 * User-focused mindset and a “can do"" attitude.
 * Good data processing skills and be familiar with SQL, Big Query, Data Studio, etc. Ability to translate data into business insights.
 * Able to work in a fast-paced team structure under time pressure
 * Good data visualization and presentation skill
 * Teamwork skill in order to collaborate across-teams.
   
   

Additional Information

Thank you for taking your time to read our job description and thank you in advance if you decide to apply for this position. Shortlisted candidates will be contacted within 2 weeks since application, otherwise we might meet when another chance arises.

By proceeding with your application, you are adhering to our PDPA policies. In case you are interested to know more, read about our Candidates Personal Data Privacy Statement.",Mid-Senior level,4087114260,https://vn.linkedin.com/jobs/view/business-analyst-job-at-ch%E1%BB%A3-t%E1%BB%91t-4087114260?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",1 week ago,,,2024-12-02,,"Technology, Information and Internet",Business Analyst (Job),Analyst
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/freelancer-full-stack-python-blockchain-developer-at-amela-technology-4098621489?trk=public_jobs_topcard-title,,38155788,AMELA Technology,https://vn.linkedin.com/company/amelainc-technology?trk=public_jobs_topcard-org-name,Full-time,"About the job:

     YourWinTrade(YourWinTrade.com) is startup blockchain company. We are a Texas-based startup revolutionizing the blockchain landscape with a powerful trading platform that connects multiple exchanges for seamless crypto trading success. We are all about making life easier for everyone, from small businesses to big corporations. Our goal? To transform how people think about transactions and trust in the digital age. We are building Crypto trading platforms are like the highways of digital currency. They connect buyers and sellers, providing a space to trade Bitcoin, Ethereum, and other cryptocurrencies.

     Empowering Your Crypto Trading Experience, Join our innovative platform for seamless trading across multiple crypto exchanges and maximize your success.

     YourWinTrade will transform your trading experience in crypto—reliable, efficient, and comprehensive support from their platform!

     You will be responsible for overseeing the development and implementation of blockchain technology within the organization. This role requires a deep understanding of blockchain protocols, smart contracts, and decentralized applications. The ideal candidate will lead a team of developers and collaborate with cross-functional teams to ensure successful project delivery.

     As a Software Engineer, you’ll play a pivotal role in shaping cutting-edge solutions for the rapidly evolving trading and cryptocurrency sectors. This is more than just a job—it’s an opportunity to contribute to meaningful innovation and grow your career in a dynamic, high-growth environment.

 

Salary Range:  $180,000 ~ $240,000 / yr - Full time

Location: Remote

Timeline: 1.5 ~ 2 years

 

Key Responsibilities:

 * Proficient in Python programming language, blockchain development, and full stack development
 * Experience in developing and maintaining blockchain applications
 * Knowledge of Ethereum, Bitcoin, and other cryptocurrencies
 * Strong understanding of data structures, algorithms, and system design
 * Experience with smart contracts and decentralized applications (dApps)
 * Familiarity with security and data protection measures in blockchain applications
 * Bachelor's or Master's degree in Computer Science, Engineering, or related field
 * Excellent problem-solving and analytical skills

 

Required Skills and Experience:

 * Blockchain Expertise: Strong proficiency in Blockchain is essential. Experience with web3.py is mandatory—this role is focused on project development.
 * Python Expertise: Strong proficiency in Python is essential. Experience with Node.js or React.js is beneficial but not mandatory—this role is primarily focused on backend development.
 * Self-starter: No need for previous industry experience, but a passion for technology and innovation is key. You will have the opportunity to make an impact from day one.

 

Why Join?

Join a forward-thinking team that values your contributions and fosters an environment where your career can thrive. If you're looking for a role that offers professional growth and the chance to make a tangible impact, this opportunity is tailored for you.",Mid-Senior level,4098621489,https://vn.linkedin.com/jobs/view/freelancer-full-stack-python-blockchain-developer-at-amela-technology-4098621489?trk=public_jobs_topcard-title,"Hanoi, Hanoi, Vietnam",2 hours ago,Mai Hoàng Th? Qu?nh,https://vn.linkedin.com/in/maiquynhhr,2024-12-13,,Information Technology & Services,Freelancer Full Stack Python Blockchain Developer,Engineering and Information Technology
38 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/senior-ai-engineer-ml-smart-contract-python-4086227901?trk=public_jobs_topcard-title,,,,,Full-time,"Overview:

Bitcoin Builders seeks an AI Engineer to develop secure and reliable AI smart contracts on

our Bitcoin L2 blockchain, enhancing AI application performance in a decentralized setting.




Responsibilities:

• Design AI algorithms for blockchain smart contracts.

• Ensure seamless AI integration into our L2 blockchain with a focus on security and

efficiency.

• Apply advanced AI methods to blockchain challenges.

• Maintain high standards for AI smart contract efficiency, security, and ethics.

• Work with teams to meet project goals.




Requirements:

• Degree in Computer Science, AI, or related field.

• Deep knowledge in AI, ML, and systems.

• Experience in blockchain, smart contracts, DApps is highly desirable.

• Skilled in Python, Solidity, JavaScript, TensorFlow, PyTorch.

• Excellent problem-solving and teamwork abilities.




Offer:

• Competitive compensation and benefits.

• Opportunity to work on innovative AI-blockchain projects.

• Supportive team and professional development opportunities.

• Flexible working time and open, dynamic environment with stunning colleagues

• Healthy lunches and free flow of fresh milk, coffee, tea, and more while working in our

fabulous office

• Sick leave, holidays, and at least 12 paid days off annually.

• Full medical and dental coverage for you and 50% for your family

• MacBook Pro, monitor, smart desk & chairs and any accessories provided to do your best

work

• Free access to a wide variety of online courses",Mid-Senior level,4086227901,https://vn.linkedin.com/jobs/view/senior-ai-engineer-ml-smart-contract-python-4086227901?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",1 week ago,Vy Huynh,https://vn.linkedin.com/in/vy-huynh-45232a2b8,2024-11-29,,,Senior AI Engineer (ML/Smart Contract/Python),Engineering and Information Technology
25 applicants,EXTERNAL,https://job-boards.greenhouse.io/persefoniaiinc/jobs/4413752006,,64767621,Persefoni,https://www.linkedin.com/company/persefoni?trk=public_jobs_topcard-org-name,Full-time,"Company Introduction

Our mission is to enable every organization to be climate conscious and positive with the world’s best climate software and data products. Persefoni is creating an all-in-one platform that allows organizations to measure, analyze, and reduce their Enterprise Carbon Footprint. Our goal is to provide our customers unprecedented visibility and insights into the impact their organization has on the environment. Leveraging the latest breakthroughs in data science and software, our technology will empower teams and leaders to mobilize their organizations to continuously improve their greenhouse gas emissions metrics.

About The Role (What You Will Get To Do)

The Data Engineer will be a key member to assist in building out our web services and backend persistence layer. Successful candidates should have a minimum of three years of recent professional programming in positions requiring the skills listed below with an emphasis on data integrity and data pipelines. Our project entails implementing our pre-approved development targets and developing a robust and reusable code framework to deliver a variety of new features across our product lines according to our preferred architecture design and best practices. Our backend stack is a combination of Golang, Redis, MySQL, and Snowflake while following the Clean Architecture Design pattern. APIs are documented and managed using the Open API framework and maintained in ReadMe. Our data pipelines for data loading and machine learning pipelines are managed via Databricks while our data transformation occurs with DBT against Snowflake within AWS cloud services. All development work is managed via JIRA tracked sprints, Github Git-flow branch management, and infrastructure is managed in AWS with monitoring in Datadog.

Responsibilities (What We Expect)


 * Collaborate on the design of data models, technical architecture, data flows, schemas, and API contracts.
 * Relay updates on existing work via Jira ticket status, push well documented pull requests for features, and collaborate through review and comments on your fellow developer pull requests.
 * Building scalable and robust data flows using Databricks, DBT and Snowflake.
 * Add/Update to our backend persistence model in MySQL by writing SQL based migration scripts.
 * Write/Update data test using native DBT tests and frameworks like Great Expectations to ensure adequate test coverage of our code base.
   
   

Qualifications (What You Bring To The Role)


 * At least 3+ years experience building/managing data pipelines within Databricks.
 * At least 3+ years experience transforming data in Snowflake with tools like DBT.
 * At least 3+ years of experience specifically building data and ML pipelines
 * At least 3 years of experience writing SQL against normalized data structures.
 * Proficiency with code debugging and uncovering performance issues utilizing developer tooling.
 * Proficiency writing data tests.
 * ExperienceProficiency in English language is highly preferred.
   
   

How You'll Know You’re on the Right Track


 * Within your first day, you should have been able to clone the repository and install the necessary tooling to build and run our projects in cloud based IDEs such as Databricks and DBT.
 * Within your first week, you will be familiarizing yourself with the code base and coordinating work on development tickets as requested.
 * Within your first month, you should be successfully operating within the development team, submitting PRs, providing feedback on team member PRs, and advancing your assigned projects with your contributions.
 * Within your first year, you should be contributing to the data and software engineering teams to provide your personal insights as to how to improve our processes and architectures.
   
   

Job Type:

Full-time position located in Vietnam governed by Vietnam labour regulations, with the Persefoni entity being established in Vietnam.

Interview Process


 * Step 1: Initial screen with talent acquisition
 * Step 2: Technical Interview
 * Step 3: Interview with Vietnam Country Director
 * Step 2: Interview with Engineering Leadership team
 * Step 4: Offer extended
 * Step 5: Background check and onboarding
   
   

Persefoni is an Equal Opportunity employer

We are committed to valuing and respecting people and organizations of all backgrounds. We proudly bring this to life by fostering a culture of innovation, creativity, diversity of thought, and inclusion.

We strive for each of our team members to be able to show up for work every day as their genuine selves. Similar to the reverence given to Earth’s biodiversity, we recognize the vast potential that exists when all of the facets of diversity within our team are appreciated and illuminated. This policy extends to all aspects of our employment practices.",Entry level,4068167478,https://vn.linkedin.com/jobs/view/data-engineer-data-pipeline-vietnam-at-persefoni-4068167478?trk=public_jobs_topcard-title,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,,,2024-10-24,,Software Development,Data Engineer: Data Pipeline - Vietnam,Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/security-engineer-at-neox-4093170023?trk=public_jobs_topcard-title,,77154993,NeoX,https://vn.linkedin.com/company/neox-by-neopay?trk=public_jobs_topcard-org-name,Full-time,"NeoPay is an innovative fintech company that focuses on payment and embedded finance solutions. With a customer-focused approach, NeoPay provides optimal technology solutions for all the payment needs of corporate businesses and SMEs. We are looking for an experienced Security Engineer, this will be an onsite position, based out of Ho Chi Minh City.




*Responsibilities :

 * Provide security techniques and expertise to ensure the infrastructure and software services meet specific customer security requirements/certifications.
 * Collaborate with members of the team and product owners to solve operational issues and develop enhancements such as automation.
 * Ensure applications stay compliant by integrating application and Security processes and CI/CD pipelines from early stages of the lifecycle.
 * Collaborate with team members on continuous improvement to both the Security pipelines and processes, and to the Information Security tools, services, and processes.
 * Understand technical and business requirements to develop tactical and strategic roadmaps to address and implement Secure SDLC controls (Data Privacy, SAST, DAST, etc).




*Qualifications :

 * Bachelor Degree in information security, computer science.
 * Experience working in an agile, DevOps/SecDevOps environment.
 * 5+ years of experience working in a Security role handling on premise and cloud infrastructures.
 * Experience with security testing at scale by building and implementing static and dynamic analysis tools, integrating security into CI/CD workflows for everyday deployments.
 * Minimum 3 years’ experience with Authentication and Authorization solutions.
 * Experience with static code analysis for software or infrastructure as code, including SonarQube,Terraform.
 * Experience with vulnerability scanners, including Tenable Nessus, Qualys, ...
 * Understanding of secure software development practices - AppSec - Security and/or regulatory experience desired, OWASP 10 and Web Application Security, Mobile Application Security, API Security.




*Candidate benefits :

 * Salary attractive
 * 13th month salary
 * Working time: Monday - Friday
 * Monthly activities
 * Treated to team-building activities and exciting company trips
 * Help keep employees healthy
 * Endless Personal Growth Opportunity
 * Young professional working environment with plenty of opportunities to learn and grow and promotion opportunities.
 * Intensive Training Program
 * Opportunities for promotions and career development in a dynamic.",Entry level,4093170023,https://vn.linkedin.com/jobs/view/security-engineer-at-neox-4093170023?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",6 days ago,,,2024-12-06,,Financial Services,Security Engineer,Information Technology
27 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/junior-mid-frontend-developer-at-flow-4098684587?trk=public_jobs_topcard-title,,75441448,Flow,https://www.linkedin.com/company/flownetworks?trk=public_jobs_topcard-org-name,Full-time,"At Flow Networks, we're committed to upgrading the world's payments. As a Front-end Developer, you are a crucial member of our technology development team, responsible for create impactful interactions that scales across the web and mobile form factors to meet the needs of our B2B clients in the payment and financial industry and delight their customers.

Join our vibrant, multicultural team operating across the US, Taiwan, Vietnam, and Singapore, where each member is dedicated to transforming the payment moment into outcomes.

 

Responsibilities

 * Work closely with product team to create usable, responsible and interactive platform
 * Turn UX design and prototypes into user-friendly application
 * Obtain feedback from, and build solutions based on requirements gathered
 * Review and optimize applications for further improvements
 * Design and write high performance, reusable code for UI components and maintain code quality
 * Creating technical documentation for referencing and reporting
 * Implement beautiful animations and data visualizations
 * Stay abreast of new technologies




Qualifications

 * Bachelor’s Degree in computer science or equivalent with experience working in a start- up environment
 * You should have minimally 3 years professional experience with Front End development
 * Experienced with developing in Agile environment.
 * Ability to resolve technical issues for designers and other stakeholder during project lifecycle
 * Proficient understanding of web markup, including HTML5, CSS3
 * Proficient understanding of client-side scripting and JavaScript frameworks: React, Angular, Svelte, Vue
 * Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS
 * Experienced with visualization and animations libraries
 * Experienced with design tools such as Figma, Sketch",Entry level,4098684587,https://vn.linkedin.com/jobs/view/junior-mid-frontend-developer-at-flow-4098684587?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",2 hours ago,Phong Le,https://vn.linkedin.com/in/phong-le-21168535,2024-12-13,,Financial Services,[Junior - Mid] Frontend Developer,Engineering and Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/qc-engineer-at-momo-m-service-4092597706?trk=public_jobs_topcard-title,,13688376,MoMo (M_Service),https://vn.linkedin.com/company/momo-mservice?trk=public_jobs_topcard-org-name,Full-time,"In this role, you will focus on the testing field. You will partner with cross-functional teams to deliver high-quality, power, and performance-optimized software to enable the best user experience on the company products.

What you will do

 * Establish Test Automation process and involve in evaluating/planning the automation roadmap;
 * Maintain and update automation test scripts;
 * Handle investigation and reproduction of functional software issues, and root cause analysis of existing test script failures;
 * Design, develop and implement a hybrid test automation framework and strategy;
 * Create test strategy, test plans, and test cases for projects managed through Agile development methodology;
 * Develop and maintain methods and libraries needed to grow rapidly and scale automation suite;
 * Participate in peer review and inspect requirement documents;
 * Prepare test data and environment as needed to complete testing assignments;

What you will need

 * Bachelor’s Degree in Computer Science, Computer Engineering, or a closely related field;
 * 2+ years experience in Automation Testing for Mobile Applications;
 * Excellent technical documentation skills;Ability to generate reports from test results with minimal rework;
 * Ability to follow step-by-step instructions, procedures, and guidelines;
 * Ability to work on multiple tasks and projects;
 * Ability to work well with other team members & customers;
 * Ability to troubleshoot script-related issues;
 * Ability to analyze existing scripts;
 * ability to work independently;
 * Excellent written and verbal communication skills;
 * Ability to review test scripts and results generated by other testers;
 * Ability to learn new technologies and quickly adapt to new situations;
 * Having knowledge and experience in API testing and Performance Testing is a big plus;
 * Experience with application deployment by using CI/CD is a big plus.",Mid-Senior level,4092597706,https://vn.linkedin.com/jobs/view/qc-engineer-at-momo-m-service-4092597706?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",3 days ago,Quyen Ngo,https://vn.linkedin.com/in/quyenngo1209,2024-12-09,,Financial Services,QC Engineer,Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/golang-engineer-english-fluency-at-sun-vietnam-4090103893?trk=public_jobs_topcard-title,,14571208,Sun* Vietnam,https://vn.linkedin.com/company/sunasterisk?trk=public_jobs_topcard-org-name,Full-time,"WHAT WE DO:

 * Participate in requirement analysis and system design
 * Take responsibility for researching and designing solutions for products
 * Improve and enhance the quality of the project
 * Review and maintain code quality
 * Communicate and collaborate directly with clients in English




WHO YOU ARE:

# Experience Requirements

Mandatory Skills

 * At least 3 years of experience with Golang (preferably with additional experience in C++ or Java).
 * Experience with one or more Go frameworks/ libraries, such as gin-gonic, echo, gorilla mux, gorm, SQLBoiler, etc.
 * Experience working with various databases, including RDS and NoSQL.
 * Hands-on experience writing Unit Tests.
 * Solid understanding of OOP, data structures, and basic algorithms.
 * Familiarity with at least one RDBMS, such as MySQL or Postgres.
 * Proficiency in using Git
 * Experience in building Microservices and working with APIs.
 * Understanding of Agile model (Scrum and Kanban).
 * Prior experience in building SaaS or working in startup environments is preferable

Bonus Points

 * Frontend Skills: Experience with React
 * DevOps Skills: Knowledge or experience with CI/CD pipelines, Docker, Kubernetes, etc.
 * AI/ML Knowledge: Familiarity or interest in Artificial Intelligence (AI) or Machine Learning (ML)

# Skill Requirements

 * Excellent English communication skills
 * Strong teamwork skills
 * Ability to allocate tasks effectively
 * Strong critical thinking and logical thinking skills
 * Effective problem-solving skills

# Attitude Requirements

 * Possess customer-oriented mindset
 * Embrace and adapt to changes
 * Be committed to continuous development




BENEFITS AND PERKS:

# Professional, open-minded, and creative environment:

 * Work with colleagues who embrace ideas to change the society.
 * Respect different perspectives within a team
 * Strong learning culture that promotes individual development
 * The culture of taking risks to experience and thrive

# Focus on individual development

 * Be consulted, accompanied, and supported in career development with the career path system (developing in expertise or management direction) that has been studied and tested for many years.
 * Be oriented for individual, group, and organizational goals
 * Be empowered
 * Be supported to define a 3-month or 6-month goal (Goal Define Support)
 * Get access to company Learning Hub online library with various courses provided by Udemy, LinkedIn,…

# Special care for employees

 * Salary: Negotiable upto 50M + competitive allowance (lunch, living allowance, beauty care, Japanese and IT certificates, etc.)
 * 13th-month salary bonus
 * Performance review: Twice/a year
 * Hybrid working policy; flexible check-in, check-out
 * Comprehensive health insurance Sun* Care
 * Seniority Allowance
 * Women care allowance: Women’s physiological leave: 2.5 hours/month; Postpartum leave for female employees with under 1-year-old children: 1 hour/day
 * Policies supporting learning activities, knowledge sharing, and cultural exchange (Technology Seminar – Tech Expert, Club: Reading, Japanese, Music Club, …)
 * Annual company trip and quarterly team-building activities",Entry level,4090103893,https://vn.linkedin.com/jobs/view/golang-engineer-english-fluency-at-sun-vietnam-4090103893?trk=public_jobs_topcard-title,Hanoi Capital Region,1 week ago,Th?y Nguyên (Kate),https://vn.linkedin.com/in/thuynguyen02,2024-12-05,,Information Technology & Services,Golang Engineer (English Fluency),Engineering and Information Technology
95 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/algorithm-engineer-at-wiz-ai-4080955254?trk=public_jobs_topcard-title,,30187013,WIZ.AI,https://sg.linkedin.com/company/wiz-ai?trk=public_jobs_topcard-org-name,Part-time,"About Us

WIZ.AI provides enterprise-grade conversational AI solutions to enhance customer experience and increase operational efficiency. WIZ.AI's AI Agents provide human-like engagement to facilitate customer interactions at scale, enabling businesses worldwide to connect with their customers and provide exceptional customer service and strong business ROI.







Algorithm Engineer (Vietnamese)

Website: https://www.wiz.ai

Location: Vietnam

Part-time: Remote, estimated 80 hours/month. Negotiable!







Responsibilities:

 1. Develop and optimize core algorithms for natural language processing.
 2. Perform text processing and machine learning model training for speech-to-text and text-to-speech applications.
 3. Introduce innovative technologies from academia into our products and enhance algorithm accuracy.







Requirements:

 1. Bachelor’s degree or higher in Computer Science, Software Engineering, Mathematics, or a related field; over 2 years of experience in NLP/ASR/TTS.
 2. Basic knowledge of machine learning and deep learning principles.
 3. Proficiency in tasks like entity recognition, text classification, text clustering, text generation, text inference, and speech-to-text or text-to-speech.
 4. Familiarity with designing and optimizing deep learning models like CNN, LSTM, Transformer, BERT, Tacotron2, and Wav2Vec.
 5. Experience with common deep learning tools such as TensorFlow or PyTorch.
 6. Hands-on experience in AI applications like natural language processing, dialogue systems, knowledge graphs, intelligent Q&A, or speech processing.
 7. Understanding of the latest developments in artificial intelligence theories and technologies.",Associate,4080955254,https://vn.linkedin.com/jobs/view/algorithm-engineer-at-wiz-ai-4080955254?trk=public_jobs_topcard-title,Vietnam,3 weeks ago,Foco Cai,https://cn.linkedin.com/in/foco-cai-319293164,2024-11-20,,"IT Services and IT Consulting, Internet Marketplace Platforms, and Software Development",Algorithm Engineer,Information Technology
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/senior-computer-vision-engineer-at-cartrack-4098618278?trk=public_jobs_topcard-title,,303528,Cartrack,https://sg.linkedin.com/company/cartrack?trk=public_jobs_topcard-org-name,Full-time,"A bit about us

We’re a world-leading smart mobility SaaS tech company with over 2,000,000 subscribers across 23 countries. Our teams are collaborative, vibrant, and fast-growing, and all team members are empowered with the freedom to influence our products and technology.



Are you curious, innovative, and passionate? Do you take ownership, embrace challenges, and love problem-solving?




We’re looking for a Senior Computer Vision Engineer who will empower us to build industry disruptive tech products and enable us to provide our customers with smart actionable insights that will revolutionise their businesses.




You want to

? Conceptualize and develop computer vision models to model driver behavior, road detection, signal detection, in cabin characteristics, etc.

? Provide signals based on video/image detection algorithms for other Machine learning algorithms, such as road flow or traffic densities.

? Develop signal processing models as to characterize the attributes of a time series matrix provided by the output of NNs on video streams.

? Test and put algorithms into a production ready state on embedded processors

? Constructing solution concepts from insights using familiar or unfamiliar data sources or complete or partial data.

? Design and build machine/deep learning and optimization algorithms efficiently

? Integrate, simulate, and test impact of algorithms and features on the overall system

? Develop and execute necessary analyses, simulations, etc. to validate models and identify improvement opportunities

? Store, retrieve and visualize results in a manner that facilitates required analyses

? Research and develop workflows, and data collection pipelines to train models.

? Effectively conceptualize analyses to business/product stakeholders




You have

? Minimum 6 years of relevant experience in one or more of the following:

o Video/Image detection, prediction, and classification

o Signal processing and time series analysis

? Ph.D., Master’s or an outstanding Bachelors in Computer Science, Electrical/Computer Engineering, Mathematics/Statistics, Operations Research, Industrial & Systems Engineering, or related technical disciplines.

? Strong fundamentals in Computer Vision.

? Proficient with Python and utilizing Deep Learning Libraries such as Pytorch

? Self-motivated and independent learner who is willing to share knowledge with the team.

? Efficient and detail-oriented time manager who thrives in a dynamic and fast-paced working environment




Desired

? Experience in working with vehicle imagery and sensors

? Familiar with Linux/Unix and shell scripting

? Familiar with Quantization aware Training

? Familiar with porting neural networks to DSP/NPUs",Mid-Senior level,4098618278,https://vn.linkedin.com/jobs/view/senior-computer-vision-engineer-at-cartrack-4098618278?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",3 hours ago,,,2024-12-13,,Software Development,Senior Computer Vision Engineer,Engineering and Information Technology
